project_id,legacy_ocms_code,agency,sector,cluster_id,cluster_label,distance_to_centroid,is_outlier
N24002085,N24002085,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1007,0
N24002088,N24002088,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9904,0
N24002092,N24002092,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1769,0
N24002103,N24002103,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2804,0
N24002107,N24002107,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9175,0
N24002108,N24002108,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0492,0
N24002112,N24002112,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2121,0
N24002117,N24002117,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0583,0
N26000115,N26000115,BSNL,COAL,1,Standard Rapid-Execution / Linear Infrastructure,1.0554,0
N26000118,N26000118,BSNL,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,0.7218,0
N28000056,N28000056,DMRC,OTHER CENTRAL SECTOR,3,Mega Capital High-Value Infrastructure,3.5116,0
N28000067,N28000067,CPWD EDUCATION,COAL,0,High Administrative Cost-Revision Volatility,3.1215,0
N28000071,N28000071,CPWD FOR MHA,OTHER CENTRAL SECTOR,3,Mega Capital High-Value Infrastructure,2.2032,0
N28000098,N28000098,CPWD FOR HEALTH,COAL,1,Standard Rapid-Execution / Linear Infrastructure,2.4068,1
N28000100,N28000100,CPWD EDUCATION,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.4703,0
N28000105,N28000105,NBCC,OTHER CENTRAL SECTOR,2,Severe Legacy Stagnation & Chronic Slippage,3.7733,0
N28000112,N28000112,CPWD FOR HEALTH,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,2.2474,0
N28000117,N28000117,CPWD EDUCATION,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,2.0624,0
N28000121,N28000121,PHASE 1,CIVIL AVIATION,3,Mega Capital High-Value Infrastructure,1.3391,0
N28000128,N28000128,CPWD,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.5282,0
N28000129,N28000129,CPWD,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.4832,0
N28000131,N28000131,CPWD EDUCATION,OTHER CENTRAL SECTOR,2,Severe Legacy Stagnation & Chronic Slippage,3.7579,0
N28000141,N28000141,CPWD EDUCATION,COAL,1,Standard Rapid-Execution / Linear Infrastructure,0.8586,0
N28000147,N28000147,CPWD FOR MHA,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.5461,0
N28000149,N28000149,CPWD,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.2738,0
N28000153,N28000153,CPWD,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,0.7244,0
N28000154,N28000154,CPWD,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,0.328,0
N28000156,N28000156,NBCC,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.4276,0
N30000014,N30000014,DJB,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.2678,0
N30000021,N30000021,UPJalNigam,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.5851,0
N30000024,N30000024,UPJalNigam,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.0693,0
N30000032,N30000032,KMDA,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.5047,0
N30000034,N30000034,KMDA,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.0923,0
N30000036,N30000036,BUIDCO,COAL,1,Standard Rapid-Execution / Linear Infrastructure,1.2864,0
N30000039,N30000039,BUIDCO,COAL,0,High Administrative Cost-Revision Volatility,1.0848,0
N30000044,N30000044,BUIDCO,COAL,1,Standard Rapid-Execution / Linear Infrastructure,1.3275,0
N38000001,N38000001,CPWD,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.4541,0
N42000002,N42000002,CPWD EDUCATION,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.6618,0
N42000005,N42000005,CPWD EDUCATION,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,0.9271,0
N42000006,N42000006,PHASE 1A,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,0.854,0
N42000007,N42000007,CPWD EDUCATION,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.0143,0
N42000009,N42000009,CPWD EDUCATION,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,0.9335,0
N42000010,N42000010,CPWD,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.7624,0
N45000002,N45000002,CPWD FOR MHA,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.2286,0
